price,address,price_m2,rooms,toilets,direction,floors,property_legal_document,house_type,furnishing_sell,width,length,living_size,size
"4,80 tỷ","Thủ Khoa Huân, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương","56,47 triệu/m²",4 phòng,4 phòng,Tây Nam,3,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,,
"6,40 tỷ","Đường Đoàn Văn Bơ, Phường 9, Quận 4, Tp Hồ Chí Minh","304,76 triệu/m²",2 phòng,3 phòng,Đông Bắc,3,Đã có sổ,Nhà phố liền kề,,,,,
"5,90 tỷ","Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh","98,33 triệu/m²",4 phòng,3 phòng,,3,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,4.5 m,,,
"2,68 tỷ","Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, Tp Hồ Chí Minh","41,55 triệu/m²",3 phòng,2 phòng,,2,Đã có sổ,"Nhà mặt phố, mặt tiền",,4.3 m,15 m,,
"9,20 tỷ","Đường Nguyễn Súy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh","57,14 triệu/m²",3 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,5.8 m,32.5 m,,161 m²
"20,50 tỷ","Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh","170,83 triệu/m²",2 phòng,2 phòng,Đông Nam,1,Đã có sổ,"Nhà mặt phố, mặt tiền",,6.2 m,,,
"15,50 tỷ","HXH , Đường Nguyễn Kim, Phường 6, Quận 10, Tp Hồ Chí Minh","334,77 triệu/m²",4 phòng,4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,3.5 m,13.2 m,,
"1,55 tỷ","Bán Nhà Mới Xây 1,5 Lầu 2pn Hẻm 3m Hoài Thanh P14 Q8., Phường 14, Quận 8, Tp Hồ Chí Minh","96,88 triệu/m²",2 phòng,2 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",,4 m,4 m,,
"11,90 tỷ","Đường Bạch Đằng, Phường 15, Quận Bình Thạnh, Tp Hồ Chí Minh","154,55 triệu/m²",4 phòng,5 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,5 m,,,
"15,50 tỷ","lý thường kiệt, Phường 14, Quận 10, Tp Hồ Chí Minh","322,92 triệu/m²",2 phòng,2 phòng,Tây,2,Đã có sổ,"Nhà mặt phố, mặt tiền",,4 m,,,
"11,20 tỷ","mt đuong, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","149,33 triệu/m²",3 phòng,3 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,5 m,15 m,,75 m²
"5,70 tỷ","Đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh","142,50 triệu/m²",2 phòng,2 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",,3.8 m,9 m,,
"1,65 tỷ","Đường Phú Định, Phường 16, Quận 8, Tp Hồ Chí Minh","68,75 triệu/m²",1 phòng,2 phòng,Đông,1,Đang chờ sổ,"Nhà ngõ, hẻm",,2 m,,,
"3,25 tỷ",Cập nhật 1 ngày trước,"49,24 triệu/m²",3 phòng,,Đông Nam,2,Đã có sổ,"Nhà ngõ, hẻm",,,,122 m²,
"10,50 tỷ","Bến Bình Đông, Phường 14, Quận 8, Tp Hồ Chí Minh","39,18 triệu/m²",1 phòng,,Đông Nam,,Đã có sổ,"Nhà ngõ, hẻm",,9.4 m,27 m,,
799 triệu,"Đường Quốc Lộ 50, Phường 5, Quận 8, Tp Hồ Chí Minh","38,05 triệu/m²",2 phòng,1 phòng,,2,Không có sổ,"Nhà ngõ, hẻm",,3 m,7 m,,
"6,78 tỷ","Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh","60,54 triệu/m²",7 phòng,Nhiều hơn 6 phòng,Đông,2,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,,,
"10,50 tỷ","Đường Lê Văn Duyệt, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","90,05 triệu/m²",4 phòng,6 phòng,,4,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,5.3 m,,,
"10,50 tỷ","Bến Bình Đông, Phường 14, Quận 8, Tp Hồ Chí Minh","39,18 triệu/m²",1 phòng,,Đông Nam,,Đã có sổ,"Nhà ngõ, hẻm",,9.4 m,27 m,,
799 triệu,"Đường Quốc Lộ 50, Phường 5, Quận 8, Tp Hồ Chí Minh","38,05 triệu/m²",2 phòng,1 phòng,,2,Không có sổ,"Nhà ngõ, hẻm",,3 m,7 m,,
"6,78 tỷ","Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh","60,54 triệu/m²",7 phòng,Nhiều hơn 6 phòng,Đông,2,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,,,
"10,50 tỷ","Đường Lê Văn Duyệt, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","90,05 triệu/m²",4 phòng,6 phòng,,4,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,5.3 m,,,
"1,80 tỷ","Tập Đoàn 4, Xã Tân Kim, Huyện Cần Giuộc, Long An","28,13 triệu/m²",4 phòng,2 phòng,,1,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,4 m,,,
"3,25 tỷ",Cập nhật 3 ngày trước,"108,33 triệu/m²",2 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,,,,30 m²
"16,79 tỷ","Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh","128,17 triệu/m²",4 phòng,4 phòng,Đông,,Đã có sổ,"Nhà mặt phố, mặt tiền",,7.5 m,17.5 m,,
"5,99 tỷ","Đường Huỳnh Thị Hai, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh","76,79 triệu/m²",4 phòng,5 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",,5 m,16.5 m,,
"12,80 tỷ","BÁT KHỐI, Phường Long Biên, Quận Long Biên, Hà Nội",160 triệu/m²,3 phòng,3 phòng,,3,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,7 m,,,
"5,30 tỷ","119/19/15, Đường Nguyễn Văn Cừ, Phường 2, Quận 5, Tp Hồ Chí Minh","196,30 triệu/m²",2 phòng,1 phòng,Tây,2,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,,,,
"6,30 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh","95,74 triệu/m²",3 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,4 m,16.5 m,,65.8 m²
"12,40 tỷ","Đường Nguyễn Quý Yêm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","109,73 triệu/m²",5 phòng,6 phòng,,,Đã có sổ,Nhà biệt thự,Nội thất cao cấp,6 m,19 m,,
"5,69 tỷ","Đường Lê Thị Riêng, Phường Thới An, Quận 12, Tp Hồ Chí Minh","94,83 triệu/m²",4 phòng,5 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",,4.5 m,13 m,,
"6,50 tỷ","Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh","118,18 triệu/m²",4 phòng,4 phòng,,3,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,4.6 m,,,
"5,70 tỷ","Đường Lê Khôi, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","135,71 triệu/m²",4 phòng,,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,3 m,14 m,,42 m²
"7,30 tỷ","Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","92,41 triệu/m²",3 phòng,2 phòng,,1,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,4 m,,,
"4,39 tỷ",Cập nhật 1 ngày trước,"84,42 triệu/m²",4 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,,,,52 m²
"2,08 tỷ",Cập nhật 3 ngày trước,52 triệu/m²,2 phòng,2 phòng,,1,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,,,
"6,50 tỷ",Cập nhật 3 ngày trước,"191,18 triệu/m²",3 phòng,4 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,,,34 m²
"4,39 tỷ",Cập nhật 1 ngày trước,"84,42 triệu/m²",4 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,,,,52 m²
"2,08 tỷ",Cập nhật 3 ngày trước,52 triệu/m²,2 phòng,2 phòng,,1,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,,,
"6,50 tỷ",Cập nhật 3 ngày trước,"191,18 triệu/m²",3 phòng,4 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,,,34 m²
"3,40 tỷ","Đường Hai Bà Trưng, Phường Đông Hòa, Thành phố Dĩ An, Bình Dương","56,65 triệu/m²",2 phòng,2 phòng,Đông Nam,2,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,,,,
150 tỷ,"hoàng quốc việt, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","513,70 triệu/m²",10 phòng,,,9,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,9 m,,,
"6,40 tỷ","Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, Tp Hồ Chí Minh","125,49 triệu/m²",5 phòng,5 phòng,,6,Đã có sổ,"Nhà ngõ, hẻm",,4.6 m,11 m,,
"18,50 tỷ","Đường Lô Tư, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh","127,59 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,,3,Đã có sổ,"Nhà mặt phố, mặt tiền",,5 m,29 m,,
"7,40 tỷ","Đường Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","102,78 triệu/m²",3 phòng,4 phòng,,4,Đã có sổ,Nhà phố liền kề,,4 m,18 m,,
"18,50 tỷ","Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh","154,17 triệu/m²",4 phòng,5 phòng,,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,6 m,20 m,,
"9,30 tỷ","Đường Bà Hạt, Phường 9, Quận 10, Tp Hồ Chí Minh","206,67 triệu/m²",3 phòng,3 phòng,Đông Bắc,3,Đã có sổ,"Nhà mặt phố, mặt tiền",,3 m,,,
"8,50 tỷ","Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",85 triệu/m²,4 phòng,5 phòng,Nam,5,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,,,,
"7,20 tỷ","Dương Số 4, Phường 4, Quận 3, Tp Hồ Chí Minh","128,57 triệu/m²",2 phòng,2 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",,3.6 m,16 m,,
"19,50 tỷ","Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",390 triệu/m²,6 phòng,6 phòng,,8,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,5 m,,,
"7,70 tỷ","Đường Bưng Ông Thoàn, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","49,04 triệu/m²",2 phòng,2 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,7 m,,,157 m²
"5,60 tỷ","Đường Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","103,70 triệu/m²",4 phòng,4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,4 m,14 m,,
"7,10 tỷ","Đường D1, Phường An Phú, Thành phố Thuận An, Bình Dương",71 triệu/m²,2 phòng,1 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,5 m,20 m,,
"2,45 tỷ","Đường Chuyên Dùng Chính, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","28,82 triệu/m²",2 phòng,2 phòng,,1,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",Nội thất cao cấp,5 m,,,
"7,50 tỷ","Đường 49, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","107,14 triệu/m²",6 phòng,6 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,4.5 m,15.5 m,,
31 tỷ,"Nguyễn Hữu Tiến, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","70,61 triệu/m²",3 phòng,4 phòng,Nam,2,Đã có sổ,Nhà biệt thự,Nội thất cao cấp,,,,
"6,40 tỷ","Đường Tỉnh lộ 10, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh","98,46 triệu/m²",4 phòng,5 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,4 m,16.5 m,,
31 tỷ,"Nguyễn Hữu Tiến, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","70,61 triệu/m²",3 phòng,4 phòng,Nam,2,Đã có sổ,Nhà biệt thự,Nội thất cao cấp,,,,
"6,40 tỷ","Đường Tỉnh lộ 10, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh","98,46 triệu/m²",4 phòng,5 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,4 m,16.5 m,,
"3,98 tỷ",Cập nhật 5 giờ trước,"88,44 triệu/m²",2 phòng,3 phòng,,1,Đã có sổ,"Nhà ngõ, hẻm",,,,,45 m²
"11,70 tỷ","Đường số 24, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",130 triệu/m²,4 phòng,6 phòng,Đông,4,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,,,
6 tỷ,"Đường Quốc lộ 13, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","111,11 triệu/m²",1 phòng,1 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,4 m,14 m,,
"13,80 tỷ","Hoa Bằng, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội","209,09 triệu/m²",3 phòng,3 phòng,,2,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,5 m,,,
"13,50 tỷ","Đường số 1, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh","148,35 triệu/m²",5 phòng,,,6,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,6 m,,,91 m²
"28,50 tỷ","Khu Đảo Nổi, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng","54,39 triệu/m²",3 phòng,2 phòng,Đông Bắc,2,Đã có sổ,Nhà biệt thự,Nội thất cao cấp,,,,
"18,50 tỷ",Cập nhật 3 ngày trước,"330,36 triệu/m²",4 phòng,4 phòng,,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,200 m²,56 m²
400 triệu,"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",4 triệu/m²,2 phòng,2 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,5 m,20 m,,
"8,50 tỷ","Lê Duẩn, Phường Kim Liên, Quận Đống Đa, Hà Nội","197,67 triệu/m²",3 phòng,4 phòng,Đông,3,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,,,
"2,75 tỷ","23/38 , Đường Hồ Thành Biên, Phường 4, Quận 8, Tp Hồ Chí Minh","101,85 triệu/m²",2 phòng,2 phòng,Tây,1,Đã có sổ,"Nhà ngõ, hẻm",,,,,
"10,50 tỷ","32/14, Nguyễn Huy Lượng , Phường 14, Quận Bình Thạnh, Tp Hồ Chí Minh","205,88 triệu/m²",4 phòng,5 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,4.3 m,12 m,,
"7,09 tỷ","Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh","49,55 triệu/m²",6 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,5 m,25 m,,143.1 m²
"1,93 tỷ",Cập nhật 3 ngày trước,"48,25 triệu/m²",2 phòng,2 phòng,,1,Đã có sổ,"Nhà ngõ, hẻm",,,,,40 m²
"7,50 tỷ","Quốc Lộ 1A, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh","90,04 triệu/m²",6 phòng,6 phòng,,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,4 m,21 m,,
"3,50 tỷ","361/33, Đường Lê Quang Định, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh","159,09 triệu/m²",2 phòng,2 phòng,Tây Bắc,2,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,,,
"7,90 tỷ",Đường Trần Hưng Đạo,"246,88 triệu/m²",2 phòng,2 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,3.2 m,9 m,64 m²,
"2,50 tỷ","Đường Số 2, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh","92,59 triệu/m²",3 phòng,3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,4.5 m,,,
2 tỷ,Cập nhật 3 ngày trước,"62,50 triệu/m²",3 phòng,3 phòng,,1,Đã có sổ,"Nhà ngõ, hẻm",,,,,32 m²
"3,50 tỷ","361/33, Đường Lê Quang Định, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh","159,09 triệu/m²",2 phòng,2 phòng,Tây Bắc,2,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,,,
"7,90 tỷ",Đường Trần Hưng Đạo,"246,88 triệu/m²",2 phòng,2 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,3.2 m,9 m,64 m²,
"2,50 tỷ","Đường Số 2, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh","92,59 triệu/m²",3 phòng,3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,4.5 m,,,
2 tỷ,Cập nhật 3 ngày trước,"62,50 triệu/m²",3 phòng,3 phòng,,1,Đã có sổ,"Nhà ngõ, hẻm",,,,,32 m²
"1,55 tỷ",Cập nhật 3 ngày trước,"35,23 triệu/m²",2 phòng,,,,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,,88 m²,44 m²
4 tỷ,"Đường 12, Phường Trường Thạnh (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","74,07 triệu/m²",3 phòng,3 phòng,Đông Bắc,4,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,,,
799 triệu,"Đường Quốc lộ 50, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","38,05 triệu/m²",2 phòng,1 phòng,,2,Không có sổ,"Nhà ngõ, hẻm",,3 m,7 m,,
"2,18 tỷ","213/18/1, Đường Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","72,67 triệu/m²",2 phòng,2 phòng,Đông Bắc,2,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,,,,
"2,45 tỷ","Đường Lưu Hữu Phước, Phường 15, Quận 8, Tp Hồ Chí Minh",98 triệu/m²,2 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,3.5 m,7 m,50 m²,
"2,39 tỷ","Đường Đông Thạnh 1-3, Xã Đông Thạnh, Huyện Hóc Môn, Tp Hồ Chí Minh","47,80 triệu/m²",2 phòng,1 phòng,,1,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,5 m,,,
"5,98 tỷ",Cập nhật 3 ngày trước,130 triệu/m²,4 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,,,,46 m²
"9,50 tỷ","Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh","91,35 triệu/m²",4 phòng,5 phòng,,5,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,5.5 m,,,
"2,97 tỷ","Đường Tỉnh lộ 10, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh","74,25 triệu/m²",2 phòng,2 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",,4 m,10 m,,
39 tỷ,Cập nhật 3 ngày trước,"322,31 triệu/m²",3 phòng,,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,,121 m²
9 tỷ,"Đường Quang Trung, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh",125 triệu/m²,4 phòng,5 phòng,,4,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,4 m,,,
"4,80 tỷ","Đường Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","133,33 triệu/m²",2 phòng,3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,3.8 m,,,
"14,50 tỷ","Đường Lê Văn Sỹ, Phường 13, Quận 3, Tp Hồ Chí Minh","241,67 triệu/m²",2 phòng,,,2,Đã có sổ,"Nhà ngõ, hẻm",,5.2 m,12 m,60 m²,
"3,79 tỷ",Cập nhật 3 ngày trước,"105,28 triệu/m²",3 phòng,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,75 m²,36 m²
6 tỷ,"Đường Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",125 triệu/m²,3 phòng,5 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,4 m,,,
6 tỷ,"Đường Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",125 triệu/m²,3 phòng,5 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,4 m,,,
"6,90 tỷ",Cập nhật 3 ngày trước,"164,29 triệu/m²",4 phòng,4 phòng,,6,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,,42 m²,
"2,89 tỷ","1135, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","137,62 triệu/m²",2 phòng,2 phòng,Nam,2,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,,,,
"7,80 tỷ","Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh, Tp Hồ Chí Minh","86,67 triệu/m²",4 phòng,3 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,5 m,,,
"4,50 tỷ","Ông Nước, Phường Tân Đông Hiệp, Thành phố Dĩ An, Bình Dương","54,88 triệu/m²",8 phòng,Nhiều hơn 6 phòng,,1,Đã có sổ,"Nhà mặt phố, mặt tiền",,8 m,,82 m²,
"5,80 tỷ","Đường Nguyễn Văn Lượng, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","111,54 triệu/m²",4 phòng,5 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,3.7 m,,,
"8,75 tỷ","Đường Phan Đăng Lưu, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh","145,83 triệu/m²",5 phòng,5 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,4 m,,,
"4,85 tỷ","71/36 Gò xoài , Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh","105,43 triệu/m²",2 phòng,3 phòng,Tây,2,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,,,
6 tỷ,"Đường Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","93,75 triệu/m²",4 phòng,3 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,4 m,,,
"5,60 tỷ","25/11/37, Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh","155,56 triệu/m²",4 phòng,6 phòng,Bắc,3,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,,,,
"8,35 tỷ","Đường Phan Xích Long, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh","173,96 triệu/m²",5 phòng,4 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,5.7 m,,,
"1,38 tỷ","Lộc Hậu, Xã Mỹ Lộc, Huyện Cần Giuộc, Long An","16,05 triệu/m²",2 phòng,2 phòng,,1,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,4 m,,,
"4,50 tỷ",Cập nhật 3 ngày trước,"112,50 triệu/m²",3 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,,,,40 m²
"9,60 tỷ","Đường số 25, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh","114,29 triệu/m²",4 phòng,5 phòng,,2,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,4 m,,,
"7,20 tỷ","Đường Linh Đông, Phường Linh Đông (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",72 triệu/m²,4 phòng,,,3,Đã có sổ,Nhà phố liền kề,,5.5 m,18 m,,100 m²
"4,85 tỷ","Đường Bùi Tư Toàn, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","89,81 triệu/m²",4 phòng,3 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,4 m,,,
"1,50 tỷ","Đường Tô Ký, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh","42,86 triệu/m²",2 phòng,2 phòng,,1,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,3.5 m,,,
"5,20 tỷ","Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",100 triệu/m²,4 phòng,5 phòng,Đông Nam,3,Đã có sổ,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,,,,
"4,55 tỷ",Cập nhật 3 ngày trước,"113,75 triệu/m²",3 phòng,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,,40 m²
"2,64 tỷ",Cập nhật 3 ngày trước,"125,71 triệu/m²",2 phòng,2 phòng,Nam,2,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,,,
"4,55 tỷ",Cập nhật 3 ngày trước,"113,75 triệu/m²",3 phòng,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,,40 m²
"2,64 tỷ",Cập nhật 3 ngày trước,"125,71 triệu/m²",2 phòng,2 phòng,Nam,2,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,,,
"7,90 tỷ","Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh","98,75 triệu/m²",4 phòng,5 phòng,,3,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,5 m,,,
"5,80 tỷ","Đường Đỗ Văn Dậy, Xã Tân Hiệp, Huyện Hóc Môn, Tp Hồ Chí Minh",29 triệu/m²,5 phòng,5 phòng,Đông Bắc,1,Đã có sổ,Nhà biệt thự,Nội thất cao cấp,,,,
