title,price,address,price_m2,direction,property_legal_document,commercial_type,furnishing_sell,size
"CHÍNH CHỦ CẦN BÁN NHÀ GẤP: Bán Nhà MẶT TIỀN Tại Đường số 20, Phường Bì - 117180961","13,9 tỷ","20, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",139 triệu/m²,Đông Bắc,Đã có sổ,Mặt bằng kinh doanh,Nội thất cao cấp,100 m²
CẦN BÁN GẤP MT KINH DOANH NGAY CHỢ ĐƯỜNG SỐ - 118648070,"12,5 tỷ","Đường số 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh","130,21 triệu/m²",Đông Nam,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,96 m²
"Nhà 5 tầng Mặt tiền đường TTN25, pTTN, Q12, dt 73,5m2 (4mx18,5m) 7,9Tỷ - 118575781","7,9 tỷ","Đường Tân Thới Nhất 25, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","107,48 triệu/m²",Đông Nam,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,73.5 m²
"Nhà 4 tầng Mặt tiền đường Tô Ký, phường TMT, Q12, dt 78m2 (5,3mx12m) - 118574676","6,1 tỷ","Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh","81,33 triệu/m²",Đông,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,75 m²
"Bán nhanh Shophouse Westgate, Giá 43 triệu/m2, Giá Trực tiếp CDT - 119075350","8,2 tỷ","Tân Túc, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",41 triệu/m²,,Đang chờ sổ,Shophouse,,200 m²
"Bán Gấp Nhà Mặt Tiền Quốc Lộ 13-Nguyễn Xí Bình Thạnh,BCMĐ cũ,85m2,7 tỷ - 119074544",7 tỷ,"Đường Quốc lộ 13, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","82,35 triệu/m²",Đông,Đã có sổ,Mặt bằng kinh doanh,Bàn giao thô,85 m²
Bán nhà cấp 4 mặt tiền mã lò 8×25m - 119064144,"19,9 tỷ","Đường Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh","99,50 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,200 m²
"Bán gấp Shophouse chung cư Miếu Nổi, Q. Bình Thạnh giá 6 tỷ 2. - 117044861","6,2 tỷ","Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh","110,71 triệu/m²",,Đã có sổ,Shophouse,,56 m²
"nhà 5 tầng đường Chu Văn An - Siêu Thị Co.Opmart. 12,8 tỷ -hđt 60tr/th - 119061911","12,8 tỷ","243, Đường Chu Văn An, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh","177,78 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,72 m²
"Bán gấp lô đất 1500m2(27.5×55) 3 mặt tiền QL13, giá tốt cho đầu tư - 117459694",97 tỷ,"Đường Quốc lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh","64,67 triệu/m²",Bắc,Đã có sổ,Mặt bằng kinh doanh,,1500 m²
MẶT TIỀN QL1K LINH XUÂN - PHẠM VĂN ĐỒNG - 117550823,44 tỷ,"Quốc Lộ 1K, Phường Linh Xuân, Quận Thủ Đức, Tp Hồ Chí Minh","29,33 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Bàn giao thô,1500 m²
CHDV NGUYỄN OANH - GÒ VẤP - 6x24m - 21Pn - THUÊ 50tr/Th - NHỈNH 14 TỶ - 119056591,14 tỷ,"Đường Nguyễn Oanh, Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh","97,22 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,144 m²
"BÁN GẤP CĂN SHOPHOUSE ĐƯỜNG XE TẢI NGAY CHỢ, KINH DOANH TỐT 53m2 - 119056128","3,2 tỷ","Đường Phan Văn Trị, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh","60,38 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,53 m²
SANG MẶT TIỀN DƯỜNG LỚN QUÁN TẠI BÌNH THẠNH - 119044710,400 triệu,"Đường Điện Biên Phủ, Phường 17, Quận Bình Thạnh, Tp Hồ Chí Minh","13,33 triệu/m²",,Giấy tờ khác,Mặt bằng kinh doanh,,30 m²
Sang quán caffe Bình Tân - 118565020,75 triệu,"38, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",585.937 đ/m²,,Giấy tờ khác,Mặt bằng kinh doanh,,128 m²
sang quán cafe quận 9 đông khách - 118636976,100 triệu,"Đường Dương Đình Hội, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh","1,25 triệu/m²",,Giấy tờ khác,Mặt bằng kinh doanh,,80 m²
SANG NHƯỢNG CAFE MT GẦN TRƯỜNG CAO ĐẲNG QUẬN 9 - 118480023,140 triệu,"Đường Đình Phong Phú, Phường Tăng Nhơn Phú B, Quận 9, Tp Hồ Chí Minh","2,80 triệu/m²",,Giấy tờ khác,Mặt bằng kinh doanh,,50 m²
SANG NHƯỢNG QUÁN CAFE CỰC CHILL TPTHỦ ĐỨC - 118479878,200 triệu,"Đường Ngô Quyền, Phường Hiệp Phú, Quận 9, Tp Hồ Chí Minh","1,52 triệu/m²",,Giấy tờ khác,Mặt bằng kinh doanh,,132 m²
SANG QUÁN CAFE TÂP PHÚ - 119041388,280 triệu,"Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","3,59 triệu/m²",,Giấy tờ khác,Mặt bằng kinh doanh,Nội thất đầy đủ,78 m²
Bán gấp shophouse Panorama Phú Mỹ Hưng Quận 7 - 267m2 Sổ hồng riêng - 118612352,20 tỷ,"Số 203, Tôn Dật Tiên, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","74,91 triệu/m²",Đông Nam,Đã có sổ,Shophouse,Hoàn thiện cơ bản,267 m²
Sang tiệm giặt sấy doanh thu tốt Tân Bình - 117953976,6 triệu,"Đường Nhất Chi Mai, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",60.000 đ/m²,,Giấy tờ khác,Shophouse,,100 m²
"Hơn 7 tỷ 100m2 MTKD Tân Kỳ Tân Quý, Tân Phú, 2 tầng, gần Aeno Mail - 118899761","7,8 tỷ","Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",78 triệu/m²,Tây Bắc,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100 m²
"Cần sang quán mb kinh doanh Hủ tiếu xào , cơm gà xối mỡ - 118588493",98 triệu,"Đường Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","1,63 triệu/m²",Tây Bắc,Giấy tờ khác,Mặt bằng kinh doanh,Nội thất đầy đủ,60 m²
cần bán  nhà mặt tiền - 118613785,18 tỷ,"Đường Trường Sơn, Phường 15, Quận 10, Tp Hồ Chí Minh","285,71 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,63 m²
"Mặt bằng kinh doanh Quận Tân Phú, đường Thoại Ngọc Hầu, 155m2 - 118304100","19,5 tỷ","Đường Thoại Ngọc Hầu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","125,64 triệu/m²",Tây Bắc,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,155.2 m²
"Mặt tiền kinh doanh cực đỉnh, P.12, Gò Vấp, 77m2, chỉ nhỉnh 4 tỷ - 118780920","4,4 tỷ","Huỳnh Văn Nghệ, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh","57,14 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,77 m²
Sang hoặc thanh lý bida 15 bàn tại sân bay Tân Bình - 118129781,450 triệu,"51G, Đường Giải Phóng, Phường 4, Quận Tân Bình, Tp Hồ Chí Minh",1 triệu/m²,,Giấy tờ khác,Mặt bằng kinh doanh,,450 m²
Cho thuê mặt tiền Q3 giá cả phải chăng - 118570849,55 triệu,"Trần Quốc Thảo, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh",523.809 đ/m²,,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,105 m²
Bán Nh - 118621200,"48,9 tỷ","Đường Lê Văn Khương, Phường Thới An, Quận 12, Tp Hồ Chí Minh","82,88 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,590 m²
Sang tiệm BIda Net - 118542591,"2,7 tỷ","Đường Lê Văn Thọ, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh","3,86 triệu/m²",,Giấy tờ khác,Mặt bằng kinh doanh,,700 m²
Sang Tiệm Cafe Q7 Kế Bên Viettopia - 118003535,"7,3 triệu","Đường số 9, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",48.666 đ/m²,Đông Nam,Giấy tờ khác,Mặt bằng kinh doanh,Nội thất cao cấp,150 m²
SANG NHƯỢNG QUÁN HOẶC CHO THUÊ - 118536321,115 triệu,"19 , Đường số 42, Phường Bình Trưng Đông, Quận 2, Tp Hồ Chí Minh","1,92 triệu/m²",,Giấy tờ khác,Mặt bằng kinh doanh,Nội thất đầy đủ,60 m²
"CẦN BÁN SẠP ÁO GIÓ 10M2, CÓ SẴN KHÁCH SỈ - 118634351","3,5 tỷ","C13, lầu 2, chợ An Đông, Đường An Dương Vương, Phường 9, Quận 5, Tp Hồ Chí Minh","343,14 triệu/m²",,Giấy tờ khác,Mặt bằng kinh doanh,Nội thất cao cấp,10.2 m²
"BÁN NHÀ MT K.DOANH VIP LÊ VĂN SỸ, DÒNG TIỀN 100TR/TH CHỈ NHỈNH 60 TỶ - 112392520",60 tỷ,"Lê Văn Sỹ, Phường 10, Quận 3, Tp Hồ Chí Minh","444,44 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,135 m²
BÁN SHOPHOUSE ĐANG CHO THUÊ 45Tr/THÁNG - 118543075,7 tỷ,"Trịnh Quang Nghị, Phường 7, Quận 8, Tp Hồ Chí Minh","44,87 triệu/m²",Tây,Đang chờ sổ,Shophouse,,156 m²
SANG QUÁN CAFE -BBQ GÓC 2 MẶT TIỀN KHU NGUYỄN GIA TRÍ(D2) - 118638498,250 triệu,"0867311887 , Đường Võ Oanh, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh","2,50 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,100 m²
Sang quán cafe 127m2 sẵn khách - 118637026,200 triệu,"Số 207, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","1,57 triệu/m²",Tây Nam,Giấy tờ khác,Mặt bằng kinh doanh,Nội thất đầy đủ,127 m²
Cần sang sạp chợ thanh đa - 118554931,60 triệu,"Đường Thanh Đa, Phường 27, Quận Bình Thạnh, Tp Hồ Chí Minh",6 triệu/m²,,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,10 m²
"MT NGUYỄN CÔNG TRỨ Q1,DT : 4X17M2, DT XÂY DỰNG 350M2, CẦN BÁN GẤP - 118625311",35 tỷ,"Đường Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, Tp Hồ Chí Minh",500 triệu/m²,,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,70 m²
SANG TIỆM TÓC BARBER BAO CỌC 2Th - 118202758,120 triệu,"278, Đường Lê Văn Thọ, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh","1,67 triệu/m²",Tây,Giấy tờ khác,Mặt bằng kinh doanh,Nội thất đầy đủ,72 m²
"Chính chủ cần bán nhà ngay vòng xoay Lăng Cha Cả, quận Tân Bình - 118605728",42 tỷ,"Đường Bùi Thị Xuân, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh","53,85 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,780 m²
Khách sạn Quận 1 - 118604562,105 tỷ,"Đường Calmette, Phường Nguyễn Thái Bình, Quận 1, Tp Hồ Chí Minh","1,53 tỷ/m²",,Đã có sổ,Mặt bằng kinh doanh,,68.6 m²
Sang mặt bằng kinh doanh chợ Nhật Tảo diện tích 35m2 - 118557675,8 triệu,"Bà Hạt, Phường 9, Quận 10, Tp Hồ Chí Minh",228.571 đ/m²,Đông,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,35 m²
Sang nhượng quán cafe - 118594762,"9,5 triệu","48a, Đường Dương Đình Hội, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",316.666 đ/m²,Đông,Giấy tờ khác,Mặt bằng kinh doanh,Nội thất đầy đủ,30 m²
"Sang quán cà phê đường Thống Nhất, Gò Vấp - 118594436",450 triệu,"317/42, Thống Nhất, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh","4,50 triệu/m²",,Giấy tờ khác,Mặt bằng kinh doanh,Nội thất đầy đủ,100 m²
CHO THUÊ MẶT BẰNG ĐẶNG VĂN NGỮ - Phú nhuận - 118591959,"7,5 triệu","Đường Đặng Văn Ngữ, Phường 13, Quận Phú Nhuận, Tp Hồ Chí Minh",750.000 đ/m²,Tây,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,10 m²
Cần sang shop barber - 118588931,140 triệu,"204, Đường Nguyễn Thị Tú, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",700.000 đ/m²,,Giấy tờ khác,Mặt bằng kinh doanh,,200 m²
Bán mặt tiền đường Lò Lo - 118587433,100 triệu,"Đường Lò Lu, Phường Trường Thạnh, Quận 9, Tp Hồ Chí Minh",66.666 đ/m²,Đông Nam,Đã có sổ,Mặt bằng kinh doanh,,1500 m²
SHOPHOUSE OASIC VINHOME GRAND PARK CƠ HỘI ĐẦU TƯ SINH LỜI CHO THUÊ CAO - 118582923,7 tỷ,"KĐT Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",140 triệu/m²,,Đã có sổ,Shophouse,Bàn giao thô,50 m²
Mặt bằng kinh doanh 100m2 khu phan văn trị - 118413434,28 tỷ,"Đường Phan Văn Trị, Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh",280 triệu/m²,,Đã có sổ,Mặt bằng kinh doanh,,100 m²
Đất 3 mặt tiền 340m2 (Hoa Hồng 1%) - 113591055,120 tỷ,"287, Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","352,94 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,340 m²
"BÁN GẤP SHOPHOUSE THE HARMONA, TÂN BÌNH - 118565626","5,9 tỷ","33, Trương Công Định, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh","84,29 triệu/m²",,Đang chờ sổ,Shophouse,,70 m²
Sang quán nhậu đẹp và thoáng mát gần siêu thị gigamall phạm văn đồng - 118544242,750 triệu,"79, Đường số 23, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh","1,50 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,500 m²
Sang nhượng quán cà phê - 117939144,9 triệu,"255, Đường Nguyễn Thái Bình, Phường 4, Quận Tân Bình, Tp Hồ Chí Minh",818.181 đ/m²,,Giấy tờ khác,Mặt bằng kinh doanh,Nội thất đầy đủ,11 m²
"Nhà mặt tiền đường chính Tô Ký đoạn Chợ Cầu vị trí đắt địa, kd tốt - 118323975","12,1 tỷ","A93, Đường Tô Ký, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh",220 triệu/m²,Nam,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,55 m²
Cần Sang Lại Toàn Bộ Hệ Thống Cơm Văn Phòng Đang Hoạt Động - 118518792,650 triệu,"Cộng Hòa, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh","2,41 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,270 m²
"Bán nhà mặt tiền Nguyễn Văn Quá Q.12 (4x27) giá 13,8t - 118510458","13,8 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh","132,69 triệu/m²",Tây Bắc,Đã có sổ,Mặt bằng kinh doanh,,104 m²
Gia đình có việc cần sang gấp  mặt bằng kinh doanh . - 118505208,30 triệu,"Đường Lâm Văn Bền, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",166.666 đ/m²,,Giấy tờ khác,Mặt bằng kinh doanh,Hoàn thiện cơ bản,180 m²
KDT Vạn Phúc | Bán Nhà Nguyên Căn Tại Vạn Phúc | 26 Tỷ 7x19m2 - 118501293,26 tỷ,"Hiệp Bình Phước, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh","195,49 triệu/m²",,Đã có sổ,Văn phòng,,133 m²
"NHÀ Ở, VĂN PHÒNG 40FEET - 118499855",90 triệu,"5/6, Đường Nguyễn Thị Tư, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh","2,50 triệu/m²",,Giấy tờ khác,Văn phòng,,36 m²
Container văn phòng giá rẻ uy tín chất lượng cao - 118499608,20 triệu,"5/6, Nguyễn Thị Tư, Phường Hiệp Phú, Quận 9, Tp Hồ Chí Minh","1,37 triệu/m²",,Giấy tờ khác,Văn phòng,Hoàn thiện cơ bản,14.64 m²
sang tiệm - 118306291,10 triệu,"101/11 thành thái , Đường Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",1 triệu/m²,,Giấy tờ khác,Mặt bằng kinh doanh,,10 m²
Bán căn góc shophouse Masteri An Phú - Quận 2 - 118477425,32 tỷ,"An Phú, Phường An Phú, Quận 2, Tp Hồ Chí Minh","175,92 triệu/m²",,Đã có sổ,Shophouse,,181.9 m²
Cần bán sạp trái cây ven sông tại chợ Đầu mối Bình Điền - 118461549,"4,2 tỷ","Đại lộ Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh","131,25 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,32 m²
Sang nhượng Shop phụ kiện thời trang - 118455322,50 triệu,"170, Đường Phan Văn Hân, Phường 17, Quận Bình Thạnh, Tp Hồ Chí Minh","1,56 triệu/m²",Đông Nam,Đã có sổ,Shophouse,Nội thất đầy đủ,32 m²
"Tòa nhà 7x19m Hồng Hà - Tân Sơn Nhất, 1 hầm +5 lầu có sẵn 21 phòng - 118440491",34 tỷ,"Đường Hồng Hà, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh","255,64 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,133 m²
Sang quán cơm 110tr bao gồm 1 tháng tiền cọc 18tr - 118434610,110 triệu,"1044, Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",550.000 đ/m²,,Đã có sổ,Mặt bằng kinh doanh,,200 m²
Bán Xưởng quận 12 .Tô Ngọc Vân.giá 90 tỷ - 118342978,90 tỷ,"Tô Ngọc Vân, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",60 triệu/m²,Đông Bắc,Đã có sổ,Mặt bằng kinh doanh,Nội thất cao cấp,1500 m²
Sang Tiem Ao Cuoi  gia 70tr - 118429019,13 triệu,"112, Hà Huy Giáp phường Thanh Lộc quận 12 tphcm, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",122.641 đ/m²,,Giấy tờ khác,Mặt bằng kinh doanh,,106 m²
SANG QUÁN TRÀ SỮA GẦN TRƯỜNG HỌC CẤP 1 VÀ 3 QUẬN 6 - 118428862,130 triệu,"19, Tân hòa đông, Phường 13, Quận 6, Tp Hồ Chí Minh","1,44 triệu/m²",Đông Bắc,Giấy tờ khác,Mặt bằng kinh doanh,Nội thất đầy đủ,90 m²
"Bán shophouse MT Phạm Thế Hiển 1 trệt 1 lầu 2PN 3WC,DT152m2 Giá 5tỷ2 - 118427240","5,2 tỷ",Đường Phạm Thế Hiển,"34,21 triệu/m²",,Đã có sổ,Shophouse,,152 m²
Nhà nguyên căn mt đường lớn - 118425858,16 tỷ,"Đường Hồng Hà, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh","278,26 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,57.5 m²
"sang lại toàn bộ quán , cả mái che cả thiết bị. vào hoạt động luôn - 118423359",550 triệu,"Số 10, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh","1,68 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,327 m²
CHO THUÊ NNC ĐẸP NGAY TÂN QUY ĐÔNG - 118422672,22 triệu,"88, Đường số 40, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",220.000 đ/m²,Đông Bắc,Đã có sổ,Văn phòng,Nội thất cao cấp,100 m²
BÁN GẤP NHÀ MẶT TIỀN KINH DOANH TRƯỜNG CHINH - 118412626,"8,8 tỷ","Đường Trường Chinh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","162,96 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,54 m²
Mặt tiền chợ 229 Lê Đình Cẩn tân tạo Bình Tân - 118406856,17 triệu,"229, Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",425.000 đ/m²,,Đã có sổ,Mặt bằng kinh doanh,,40 m²
Cần sang mặt bằng quán ăn - 118399807,80 triệu,"113, Đường Gò Ô Môi, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,33 triệu/m²",Nam,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,60 m²
"Sang quán cafe mặt tiền đường lớn , Quận Bình thạnh - 118213394",160 triệu,"số 6, Đường Bùi Đình Tuý, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","5,33 triệu/m²",Tây Bắc,Giấy tờ khác,Mặt bằng kinh doanh,Nội thất đầy đủ,30 m²
BÁN XƯỞNG 1400M MẶT TIỀN ĐƯỜNG TÔ NGỌC VÂN QUẬN 12 - 118011209,90 tỷ,"Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","64,13 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,1403.4 m²
Cần sang lại mặt bằng kinh doanh ở chợ cũ( chợ tôn thất đạm) quận 1 - 118376561,230 triệu,"Đường Tôn Thất Ðạm, Phường Bến Nghé, Quận 1, Tp Hồ Chí Minh",23 triệu/m²,Nam,Đã có sổ,Mặt bằng kinh doanh,,10 m²
"Cần bán Nhà C.4  
1/ Hà Huy Giáp DT 10 x 19 
HXT Quay đầu giá 8 tỷ TL - 117879511",8 tỷ,"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh","42,11 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,190 m²
"Bán MTKD đường Phan Đình Phùng, P. 2, Q. Phú Nhuận, giá 19,5tỷ TL - 118368197","19,5 tỷ","Đường Phan Đình Phùng, Phường 2, Quận Phú Nhuận, Tp Hồ Chí Minh","282,61 triệu/m²",Tây Nam,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,69 m²
cho thuê kho trống - 118360694,17 triệu,"20/5 ấp bắc lân , Đường Bà Điểm 4, Xã Bà Điểm, Huyện Hóc Môn, Tp Hồ Chí Minh",42.500 đ/m²,,Đã có sổ,Mặt bằng kinh doanh,Bàn giao thô,400 m²
"Sang quán phục vụ cơm trưa, cafe ăn sáng dt 5-6tr/ngày - 118360476",110 triệu,"Đường Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","3,67 triệu/m²",,Giấy tờ khác,Shophouse,Nội thất đầy đủ,30 m²
CẦN THANH LÝ PHÒNG SƠN XE HƠI KÍN - 118358121,60 triệu,"Đường Hèm Số 218, Xã Tân Thông Hội, Huyện Củ Chi, Tp Hồ Chí Minh",550.458 đ/m²,,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,109 m²
Cần Bán Nhà Xưởng Củ Chi gần 4000m2 - 117208602,35 tỷ,"Đường Võ Văn Bích, Xã Bình Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh","8,75 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,4000 m²
Sang văn phòng - 118349912,50 triệu,"Trần Thị Liền, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",227.272 đ/m²,,Giấy tờ khác,Văn phòng,,220 m²
"Cho thuê nguyên căn hoặc bán nhà MT Trường Chinh, Q12, Tp HCM - 118339349",19 tỷ,"289, Trường Chinh, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","47,50 triệu/m²",Đông Bắc,Đã có sổ,Mặt bằng kinh doanh,Nội thất cao cấp,400 m²
"Cần bán nhà Mặt tiền 12x25 đường Cách Mạng Tháng Tám, P 7,Q Tân Bình - 118069859",90 tỷ,"1051 - 1053, Đường Cách Mạng Tháng Tám, Phường 7, Quận Tân Bình, Tp Hồ Chí Minh","315,79 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,285 m²
